record_type,artifact_name,local_path,local_status,origin_in_this_run,analysis_role,used_by,direct_or_canonical_source_url,source_page_url,url_status,retrieval_status,retrieved_at_utc,size_bytes,sha256,parent_or_derivation,notes,batch_id,user_local_relative_path,user_local_status,user_local_size_bytes,user_local_sha256,user_local_mtime_utc,inventory_file,inventory_sha256,deletion_state,event_recorded_at_utc,supersedes_prior_record_type,hash_authority,runtime_verification_status,planned_batch,retained_derivative_paths,parser_script_sha256,raw_to_derived_reconciliation,user_deletion_confirmed_at_utc
user_complete_local_inventory_declaration,filter_gene2go.sh,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,,,pending,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,"Trailing * in pasted ls output was an executable marker, not part of the filename. Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.",B000A,filter_gene2go.sh,present_on_user_machine_per_complete_ls_declaration,578,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,find_gene2go_2016.py,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,,,pending,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,"Trailing * in pasted ls output was an executable marker, not part of the filename. Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.",B000A,find_gene2go_2016.py,present_on_user_machine_per_complete_ls_declaration,7907,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,gene2go_github_survey.tsv,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,,,pending,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.,B000A,gene2go_github_survey.tsv,present_on_user_machine_per_complete_ls_declaration,3160,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,gene_association.goa_human.155.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/gene_association.goa_human.155.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,gene_association.goa_human.155.gz,present_on_user_machine_per_complete_ls_declaration,6546187,46bf5f758f3c2d7c2f296ec0723a73eb7c26ee7cd050b5d2edd10c8eab27b0fa,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,gene_association.goa_human.156.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/gene_association.goa_human.156.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,gene_association.goa_human.156.gz,present_on_user_machine_per_complete_ls_declaration,6466998,768afdd97807bdfa0fa1f653998005b7b23262307850df36c52e335e5ef55caa,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,gene_association.goa_human.157.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/gene_association.goa_human.157.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,gene_association.goa_human.157.gz,present_on_user_machine_per_complete_ls_declaration,6434409,71ec07f1c7fe7acf15855ef37bb47fc41cac3b8703fe556afb08854724b9bc9e,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,gene_association.goa_ref_human.157.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,,,pending,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.,B000A,gene_association.goa_ref_human.157.gz,present_on_user_machine_per_complete_ls_declaration,4859536,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gaf.158.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gaf.158.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gaf.158.gz,present_on_user_machine_per_complete_ls_declaration,4854158,7d5f7aabd0bea1e1f2a9d18af70f5d4038a85a78736d07ba69fc331b34241acf,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gaf.159.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gaf.159.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gaf.159.gz,present_on_user_machine_per_complete_ls_declaration,4890788,b098509f9ce70fbe7e93e7fabb3c8a767b8201fe25662ff6a57959d6cee43838,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,deletion_clearance_issued_for_conversation_copy,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gaf.160.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gaf.160.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gaf.160.gz,present_on_user_machine_per_complete_ls_declaration,4574158,3d55da7ecf20d4e6c1dfd332a859be521579ba220bcf68fe93633592241ce300,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gpa.158.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gpa.158.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gpa.158.gz,present_on_user_machine_per_complete_ls_declaration,3636575,4d1b31df7490ad55c215d2e8525a098d820bf12a7d2d26cd13bc58a633d5f26a,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gpa.159.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gpa.159.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gpa.159.gz,present_on_user_machine_per_complete_ls_declaration,3665510,dbe9073e726e804f51b0fe80ecd2897798f22a558e75aeb1c8bfc229357b574a,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,deletion_clearance_issued_for_conversation_copy,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gpa.160.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gpa.160.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gpa.160.gz,present_on_user_machine_per_complete_ls_declaration,3370602,937d14b7edee3efcdc01306c373982d5dc7f00fc891928ac25c7a99d40dab14c,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gpi.158.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gpi.158.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gpi.158.gz,present_on_user_machine_per_complete_ls_declaration,602496,2c7a7a836d022038431a5efbfa48dbe0dd1777264e008f693b78387568dd354a,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gpi.159.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gpi.159.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gpi.159.gz,present_on_user_machine_per_complete_ls_declaration,602689,f783a8c71c464b3b98673eb4dc0ae836ad61bd6c72415ae62828d20d0e735612,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,deletion_clearance_issued_for_conversation_copy,,,,,,,,,
user_complete_local_inventory_declaration,goa_human.gpi.160.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/goa_human.gpi.160.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,goa_human.gpi.160.gz,present_on_user_machine_per_complete_ls_declaration,693073,2638f62e9ef2e6de8017ad5de026d403ce74782a800bab2b3539645c218ddce9,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,gp_association.goa_human.157.gz,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/gp_association.goa_human.157.gz,https://ftp.ebi.ac.uk/pub/databases/GO/goa/old/HUMAN/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,,B000A,gp_association.goa_human.157.gz,present_on_user_machine_per_complete_ls_declaration,4183687,5c42f004978dbfe65a9de1f94da70e4d5e2efce04090b325b97bd8b8d829d78f,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,graphsage_ppi.zip,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,https://snap.stanford.edu/graphsage/ppi.zip,https://snap.stanford.edu/graphsage/,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.,B000A,graphsage_ppi.zip,present_on_user_machine_per_complete_ls_declaration,27029260,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,investigation_summary_2026_08_23.md,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,,,resolved_exact_existing_ledger,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.,B000A,investigation_summary_2026_08_23.md,present_on_user_machine_per_complete_ls_declaration,13819,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,local_upload_inventory_20260827T145903Z.csv,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,,,pending,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.,B000A,local_upload_inventory_20260827T145903Z.csv,present_on_user_machine_per_complete_ls_declaration,3452,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,make_local_inventory.py,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,,,pending,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,"Trailing * in pasted ls output was an executable marker, not part of the filename. Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.",B000A,make_local_inventory.py,present_on_user_machine_per_complete_ls_declaration,7070,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
user_complete_local_inventory_declaration,make_local_inventory_v2.py,,not_materialized_by_this_declaration,user_message_B000A_complete_ls,candidate or supporting local artifact,batch_planning,,,pending,present_on_user_machine_per_complete_ls_declaration,2026-08-27T15:33:19.298657+00:00,,,user-pasted complete ls -l listing,"Trailing * in pasted ls output was an executable marker, not part of the filename. Not included in the pattern-filtered B000 CSV; SHA-256 remains unverified until a full unfiltered inventory or upload is provided.",B000A,make_local_inventory_v2.py,present_on_user_machine_per_complete_ls_declaration,9202,,,B000A_complete_user_local_inventory_20260827T153319Z.csv,669d9c261d0715de321344a589b4b2ae6bc8d5d0797f26283e4c39aeba5df397,,,,,,,,,,
